GLOB_3x3
--------------------------------------------------------------------
Spatial distribution of season types
1 - Summer
2 - Early fall
3 - Late fall
4 - Winter
5 - Spring
--------------------------------------------------------------------
  i    j  Jan  Feb  Mar  Apr  May  Jun  Jul  Aug  Sep  Oct  Nov  Dec
113   11    1    1    2    3    4    4    4    4    4    4    5    5
114   11    1    1    2    3    4    4    4    4    4    4    5    5
115   11    1    1    2    3    4    4    4    4    4    4    5    5
116   11    1    1    2    3    4    4    4    4    4    4    5    5
117   11    1    1    2    3    4    4    4    4    4    4    5    5
118   11    1    1    2    3    4    4    4    4    4    4    5    5
119   11    1    1    2    3    4    4    4    4    4    4    5    5
120   11    1    1    2    3    4    4    4    4    4    4    5    5
  1   12    1    1    2    3    4    4    4    4    4    5    5    1
  2   12    1    1    2    3    4    4    4    4    4    5    5    1
  3   12    1    1    2    3    4    4    4    4    4    5    5    1
  4   12    1    1    2    3    4    4    4    4    4    5    5    1
  5   12    1    1    2    3    4    4    4    4    4    5    5    1
  6   12    1    1    2    3    4    4    4    4    4    5    5    1
  7   12    1    1    2    3    4    4    4    4    4    5    5    1
  8   12    1    1    2    3    4    4    4    4    4    5    5    1
  9   12    1    1    2    3    4    4    4    4    4    5    5    1
 10   12    1    1    2    3    4    4    4    4    4    5    5    1
 11   12    1    1    2    3    4    4    4    4    4    5    5    1
 12   12    1    1    2    3    4    4    4    4    4    5    5    1
 13   12    1    1    2    3    4    4    4    4    4    5    5    1
 14   12    1    1    2    3    4    4    4    4    4    5    5    1
 15   12    1    1    2    3    4    4    4    4    4    5    5    1
 16   12    1    1    2    3    4    4    4    4    4    5    5    1
 17   12    1    1    2    3    4    4    4    4    4    5    5    1
 18   12    1    1    2    3    4    4    4    4    4    5    5    1
 19   12    1    1    2    3    4    4    4    4    4    5    5    1
 20   12    1    1    2    3    4    4    4    4    4    5    5    1
 21   12    1    1    2    3    4    4    4    4    4    5    5    1
 22   12    1    1    2    3    4    4    4    4    4    5    5    1
 23   12    1    1    2    3    4    4    4    4    4    5    5    1
 24   12    1    1    2    3    4    4    4    4    4    5    5    1
 25   12    1    1    2    3    4    4    4    4    4    5    5    1
 26   12    1    1    2    3    4    4    4    4    4    5    5    1
 27   12    1    1    2    3    4    4    4    4    4    5    5    1
 28   12    1    1    2    3    4    4    4    4    4    5    5    1
 29   12    1    1    2    3    4    4    4    4    4    5    5    1
 30   12    1    1    2    3    4    4    4    4    4    5    5    1
 31   12    1    1    2    3    4    4    4    4    4    5    5    1
 32   12    1    1    2    3    4    4    4    4    4    5    5    1
 33   12    1    1    2    3    4    4    4    4    4    5    5    1
 34   12    1    1    2    3    4    4    4    4    4    5    5    1
 35   12    1    1    2    3    4    4    4    4    4    5    5    1
 36   12    1    1    2    3    4    4    4    4    4    5    5    1
 37   12    1    1    2    3    4    4    4    4    4    5    5    1
 38   12    1    1    2    3    4    4    4    4    4    5    5    1
 39   12    1    1    2    3    4    4    4    4    4    5    5    1
 40   12    1    1    2    3    4    4    4    4    4    5    5    1
 41   12    1    1    2    3    4    4    4    4    4    5    5    1
 42   12    1    1    2    3    4    4    4    4    4    5    5    1
 43   12    1    1    2    3    4    4    4    4    4    5    5    1
 44   12    1    1    2    3    4    4    4    4    4    5    5    1
 45   12    1    1    2    3    4    4    4    4    4    5    5    1
 46   12    1    1    2    3    4    4    4    4    4    5    5    1
 47   12    1    1    2    3    4    4    4    4    4    5    5    1
 48   12    1    1    2    3    4    4    4    4    4    5    5    1
 49   12    1    1    2    3    4    4    4    4    4    5    5    1
 50   12    1    1    2    3    4    4    4    4    4    5    5    1
 51   12    1    1    2    3    4    4    4    4    4    5    5    1
 52   12    1    1    2    3    4    4    4    4    4    5    5    1
 53   12    1    1    2    3    4    4    4    4    4    5    5    1
 54   12    1    1    2    3    4    4    4    4    4    5    5    1
 55   12    1    1    2    3    4    4    4    4    4    5    5    1
 56   12    1    1    2    3    4    4    4    4    4    5    5    1
 57   12    1    1    2    3    4    4    4    4    4    5    5    1
 58   12    1    1    2    3    4    4    4    4    4    5    5    1
 59   12    1    1    2    3    4    4    4    4    4    5    5    1
 60   12    1    1    2    3    4    4    4    4    4    5    5    1
 61   12    1    1    2    3    4    4    4    4    4    5    5    1
 62   12    1    1    2    3    4    4    4    4    4    5    5    1
 63   12    1    1    2    3    4    4    4    4    4    5    5    1
 64   12    1    1    2    3    4    4    4    4    4    5    5    1
 65   12    1    1    2    3    4    4    4    4    4    5    5    1
 66   12    1    1    2    3    4    4    4    4    4    5    5    1
 67   12    1    1    2    3    4    4    4    4    4    5    5    1
 68   12    1    1    2    3    4    4    4    4    4    5    5    1
 69   12    1    1    2    3    4    4    4    4    4    5    5    1
 70   12    1    1    2    3    4    4    4    4    4    5    5    1
 71   12    1    1    2    3    4    4    4    4    4    5    5    1
 72   12    1    1    2    3    4    4    4    4    4    5    5    1
 73   12    1    1    2    3    4    4    4    4    4    5    5    1
 74   12    1    1    2    3    4    4    4    4    4    5    5    1
 75   12    1    1    2    3    4    4    4    4    4    5    5    1
 76   12    1    1    2    3    4    4    4    4    4    5    5    1
 77   12    1    1    2    3    4    4    4    4    4    5    5    1
 78   12    1    1    2    3    4    4    4    4    4    5    5    1
 79   12    1    1    2    3    4    4    4    4    4    5    5    1
 80   12    1    1    2    3    4    4    4    4    4    5    5    1
 81   12    1    1    2    3    4    4    4    4    4    5    5    1
 82   12    1    1    2    3    4    4    4    4    4    5    5    1
 83   12    1    1    2    3    4    4    4    4    4    5    5    1
 84   12    1    1    2    3    4    4    4    4    4    5    5    1
 85   12    1    1    2    3    4    4    4    4    4    5    5    1
 86   12    1    1    2    3    4    4    4    4    4    5    5    1
 87   12    1    1    2    3    4    4    4    4    4    5    5    1
 88   12    1    1    2    3    4    4    4    4    4    5    5    1
 89   12    1    1    2    3    4    4    4    4    4    5    5    1
 90   12    1    1    2    3    4    4    4    4    4    5    5    1
 91   12    1    1    2    3    4    4    4    4    4    5    5    1
 92   12    1    1    2    3    4    4    4    4    4    5    5    1
 93   12    1    1    2    3    4    4    4    4    4    5    5    1
 94   12    1    1    2    3    4    4    4    4    4    5    5    1
 95   12    1    1    2    3    4    4    4    4    4    5    5    1
 96   12    1    1    2    3    4    4    4    4    4    5    5    1
 97   12    1    1    2    3    4    4    4    4    4    5    5    1
 98   12    1    1    2    3    4    4    4    4    4    5    5    1
 99   12    1    1    2    3    4    4    4    4    4    5    5    1
100   12    1    1    2    3    4    4    4    4    4    5    5    1
101   12    1    1    2    3    4    4    4    4    4    5    5    1
102   12    1    1    2    3    4    4    4    4    4    5    5    1
103   12    1    1    2    3    4    4    4    4    4    5    5    1
104   12    1    1    2    3    4    4    4    4    4    5    5    1
105   12    1    1    2    3    4    4    4    4    4    5    5    1
106   12    1    1    2    3    4    4    4    4    4    5    5    1
107   12    1    1    2    3    4    4    4    4    4    5    5    1
108   12    1    1    2    3    4    4    4    4    4    5    5    1
109   12    1    1    2    3    4    4    4    4    4    5    5    1
110   12    1    1    2    3    4    4    4    4    4    5    5    1
111   12    1    1    2    3    4    4    4    4    4    5    5    1
112   12    1    1    2    3    4    4    4    4    4    5    5    1
113   12    1    1    2    3    4    4    4    4    4    5    5    1
114   12    1    1    2    3    4    4    4    4    4    5    5    1
115   12    1    1    2    3    4    4    4    4    4    5    5    1
116   12    1    1    2    3    4    4    4    4    4    5    5    1
117   12    1    1    2    3    4    4    4    4    4    5    5    1
118   12    1    1    2    3    4    4    4    4    4    5    5    1
119   12    1    1    2    3    4    4    4    4    4    5    5    1
120   12    1    1    2    3    4    4    4    4    4    5    5    1
  1   13    1    1    2    3    4    4    4    4    4    5    5    1
  2   13    1    1    2    3    4    4    4    4    4    5    5    1
  3   13    1    1    2    3    4    4    4    4    4    5    5    1
  4   13    1    1    2    3    4    4    4    4    4    5    5    1
  5   13    1    1    2    3    4    4    4    4    4    5    5    1
  6   13    1    1    2    3    4    4    4    4    4    5    5    1
  7   13    1    1    2    3    4    4    4    4    4    5    5    1
  8   13    1    1    2    3    4    4    4    4    4    5    5    1
  9   13    1    1    2    3    4    4    4    4    4    5    5    1
 10   13    1    1    2    3    4    4    4    4    4    5    5    1
 11   13    1    1    2    3    4    4    4    4    4    5    5    1
 12   13    1    1    2    3    4    4    4    4    4    5    5    1
 13   13    1    1    2    3    4    4    4    4    4    5    5    1
 14   13    1    1    2    3    4    4    4    4    4    5    5    1
 15   13    1    1    2    3    4    4    4    4    4    5    5    1
 16   13    1    1    2    3    4    4    4    4    4    5    5    1
 17   13    1    1    2    3    4    4    4    4    4    5    5    1
 18   13    1    1    2    3    4    4    4    4    4    5    5    1
 19   13    1    1    2    3    4    4    4    4    4    5    5    1
 20   13    1    1    2    3    4    4    4    4    4    5    5    1
 21   13    1    1    2    3    4    4    4    4    4    5    5    1
 22   13    1    1    2    3    4    4    4    4    4    5    5    1
 23   13    1    1    2    3    4    4    4    4    4    5    5    1
 24   13    1    1    2    3    4    4    4    4    4    5    5    1
 25   13    1    1    2    3    4    4    4    4    4    5    5    1
 26   13    1    1    2    3    4    4    4    4    4    5    5    1
 27   13    1    1    2    3    4    4    4    4    4    5    5    1
 28   13    1    1    2    3    4    4    4    4    4    5    5    1
 29   13    1    1    2    3    4    4    4    4    4    5    5    1
 30   13    1    1    2    3    4    4    4    4    4    5    5    1
 31   13    1    1    2    3    4    4    4    4    4    5    5    1
 32   13    1    1    2    3    4    4    4    4    4    5    5    1
 33   13    1    1    2    3    4    4    4    4    4    5    5    1
 34   13    1    1    2    3    4    4    4    4    4    5    5    1
 35   13    1    1    2    3    4    4    4    4    4    5    5    1
 36   13    1    1    2    3    4    4    4    4    4    5    5    1
 37   13    1    1    2    3    4    4    4    4    4    5    5    1
 38   13    1    1    2    3    4    4    4    4    4    5    5    1
 39   13    1    1    2    3    4    4    4    4    4    5    5    1
 40   13    1    1    2    3    4    4    4    4    4    5    5    1
 41   13    1    1    2    3    4    4    4    4    4    5    5    1
 42   13    1    1    2    3    4    4    4    4    4    5    5    1
 43   13    1    1    2    3    4    4    4    4    4    5    5    1
 44   13    1    1    2    3    4    4    4    4    4    5    5    1
 45   13    1    1    2    3    4    4    4    4    4    5    5    1
 46   13    1    1    2    3    4    4    4    4    4    5    5    1
 47   13    1    1    2    3    4    4    4    4    4    5    5    1
 48   13    1    1    2    3    4    4    4    4    4    5    5    1
 49   13    1    1    2    3    4    4    4    4    4    5    5    1
 50   13    1    1    2    3    4    4    4    4    4    5    5    1
 51   13    1    1    2    3    4    4    4    4    4    5    5    1
 52   13    1    1    2    3    4    4    4    4    4    5    5    1
 53   13    1    1    2    3    4    4    4    4    4    5    5    1
 54   13    1    1    2    3    4    4    4    4    4    5    5    1
 55   13    1    1    2    3    4    4    4    4    4    5    5    1
 56   13    1    1    2    3    4    4    4    4    4    5    5    1
 57   13    1    1    2    3    4    4    4    4    4    5    5    1
 58   13    1    1    2    3    4    4    4    4    4    5    5    1
 59   13    1    1    2    3    4    4    4    4    4    5    5    1
 60   13    1    1    2    3    4    4    4    4    4    5    5    1
 61   13    1    1    2    3    4    4    4    4    4    5    5    1
 62   13    1    1    2    3    4    4    4    4    4    5    5    1
 63   13    1    1    2    3    4    4    4    4    4    5    5    1
 64   13    1    1    2    3    4    4    4    4    4    5    5    1
 65   13    1    1    2    3    4    4    4    4    4    5    5    1
 66   13    1    1    2    3    4    4    4    4    4    5    5    1
 67   13    1    1    2    3    4    4    4    4    4    5    5    1
 68   13    1    1    2    3    4    4    4    4    4    5    5    1
 69   13    1    1    2    3    4    4    4    4    4    5    5    1
 70   13    1    1    2    3    4    4    4    4    4    5    5    1
 71   13    1    1    2    3    4    4    4    4    4    5    5    1
 72   13    1    1    2    3    4    4    4    4    4    5    5    1
 73   13    1    1    2    3    4    4    4    4    4    5    5    1
 74   13    1    1    2    3    4    4    4    4    4    5    5    1
 75   13    1    1    2    3    4    4    4    4    4    5    5    1
 76   13    1    1    2    3    4    4    4    4    4    5    5    1
 77   13    1    1    2    3    4    4    4    4    4    5    5    1
 78   13    1    1    2    3    4    4    4    4    4    5    5    1
 79   13    1    1    2    3    4    4    4    4    4    5    5    1
 80   13    1    1    2    3    4    4    4    4    4    5    5    1
 81   13    1    1    2    3    4    4    4    4    4    5    5    1
 82   13    1    1    2    3    4    4    4    4    4    5    5    1
 83   13    1    1    2    3    4    4    4    4    4    5    5    1
 84   13    1    1    2    3    4    4    4    4    4    5    5    1
 85   13    1    1    2    3    4    4    4    4    4    5    5    1
 86   13    1    1    2    3    4    4    4    4    4    5    5    1
 87   13    1    1    2    3    4    4    4    4    4    5    5    1
 88   13    1    1    2    3    4    4    4    4    4    5    5    1
 89   13    1    1    2    3    4    4    4    4    4    5    5    1
 90   13    1    1    2    3    4    4    4    4    4    5    5    1
 91   13    1    1    2    3    4    4    4    4    4    5    5    1
 92   13    1    1    2    3    4    4    4    4    4    5    5    1
 93   13    1    1    2    3    4    4    4    4    4    5    5    1
 94   13    1    1    2    3    4    4    4    4    4    5    5    1
 95   13    1    1    2    3    4    4    4    4    4    5    5    1
 96   13    1    1    2    3    4    4    4    4    4    5    5    1
 97   13    1    1    2    3    4    4    4    4    4    5    5    1
 98   13    1    1    2    3    4    4    4    4    4    5    5    1
 99   13    1    1    2    3    4    4    4    4    4    5    5    1
100   13    1    1    2    3    4    4    4    4    4    5    5    1
101   13    1    1    2    3    4    4    4    4    4    5    5    1
102   13    1    1    2    3    4    4    4    4    4    5    5    1
103   13    1    1    2    3    4    4    4    4    4    5    5    1
104   13    1    1    2    3    4    4    4    4    4    5    5    1
105   13    1    1    2    3    4    4    4    4    4    5    5    1
106   13    1    1    2    3    4    4    4    4    4    5    5    1
107   13    1    1    2    3    4    4    4    4    4    5    5    1
108   13    1    1    2    3    4    4    4    4    4    5    5    1
109   13    1    1    2    3    4    4    4    4    4    5    5    1
110   13    1    1    2    3    4    4    4    4    4    5    5    1
111   13    1    1    2    3    4    4    4    4    4    5    5    1
112   13    1    1    2    3    4    4    4    4    4    5    5    1
113   13    1    1    2    3    4    4    4    4    4    5    5    1
114   13    1    1    2    3    4    4    4    4    4    5    5    1
115   13    1    1    2    3    4    4    4    4    4    5    5    1
116   13    1    1    2    3    4    4    4    4    4    5    5    1
117   13    1    1    2    3    4    4    4    4    4    5    5    1
118   13    1    1    2    3    4    4    4    4    4    5    5    1
119   13    1    1    2    3    4    4    4    4    4    5    5    1
120   13    1    1    2    3    4    4    4    4    4    5    5    1
  1   14    1    1    1    2    3    4    4    4    4    5    5    1
  2   14    1    1    1    2    3    4    4    4    4    5    5    1
  3   14    1    1    1    2    3    4    4    4    4    5    5    1
  4   14    1    1    1    2    3    4    4    4    4    5    5    1
  5   14    1    1    1    2    3    4    4    4    4    5    5    1
  6   14    1    1    1    2    3    4    4    4    4    5    5    1
  7   14    1    1    1    2    3    4    4    4    4    5    5    1
  8   14    1    1    1    2    3    4    4    4    4    5    5    1
  9   14    1    1    1    2    3    4    4    4    4    5    5    1
 10   14    1    1    1    2    3    4    4    4    4    5    5    1
 11   14    1    1    1    2    3    4    4    4    4    5    5    1
 12   14    1    1    1    2    3    4    4    4    4    5    5    1
 13   14    1    1    1    2    3    4    4    4    4    5    5    1
 14   14    1    1    1    2    3    4    4    4    4    5    5    1
 15   14    1    1    1    2    3    4    4    4    4    5    5    1
 16   14    1    1    1    2    3    4    4    4    4    5    5    1
 17   14    1    1    1    2    3    4    4    4    4    5    5    1
 18   14    1    1    1    2    3    4    4    4    4    5    5    1
 19   14    1    1    1    2    3    4    4    4    4    5    5    1
 20   14    1    1    1    2    3    4    4    4    4    5    5    1
 21   14    1    1    1    2    3    4    4    4    4    5    5    1
 22   14    1    1    1    2    3    4    4    4    4    5    5    1
 23   14    1    1    1    2    3    4    4    4    4    5    5    1
 24   14    1    1    1    2    3    4    4    4    4    5    5    1
 25   14    1    1    1    2    3    4    4    4    4    5    5    1
 26   14    1    1    1    2    3    4    4    4    4    5    5    1
 27   14    1    1    1    2    3    4    4    4    4    5    5    1
 28   14    1    1    1    2    3    4    4    4    4    5    5    1
 29   14    1    1    1    2    3    4    4    4    4    5    5    1
 30   14    1    1    1    2    3    4    4    4    4    5    5    1
 31   14    1    1    1    2    3    4    4    4    4    5    5    1
 32   14    1    1    1    2    3    4    4    4    4    5    5    1
 33   14    1    1    1    2    3    4    4    4    4    5    5    1
 34   14    1    1    1    2    3    4    4    4    4    5    5    1
 35   14    1    1    1    2    3    4    4    4    4    5    5    1
 36   14    1    1    1    2    3    4    4    4    4    5    5    1
 37   14    1    1    1    2    3    4    4    4    4    5    5    1
 38   14    1    1    1    2    3    4    4    4    4    5    5    1
 39   14    1    1    1    2    3    4    4    4    4    5    5    1
 40   14    1    1    1    2    3    4    4    4    4    5    5    1
 41   14    1    1    1    2    3    4    4    4    4    5    5    1
 42   14    1    1    1    2    3    4    4    4    4    5    5    1
 43   14    1    1    1    2    3    4    4    4    4    5    5    1
 44   14    1    1    1    2    3    4    4    4    4    5    5    1
 45   14    1    1    1    2    3    4    4    4    4    5    5    1
 46   14    1    1    1    2    3    4    4    4    4    5    5    1
 47   14    1    1    1    2    3    4    4    4    4    5    5    1
 48   14    1    1    1    2    3    4    4    4    4    5    5    1
 49   14    1    1    1    2    3    4    4    4    4    5    5    1
 50   14    1    1    1    2    3    4    4    4    4    5    5    1
 51   14    1    1    1    2    3    4    4    4    4    5    5    1
 52   14    1    1    1    2    3    4    4    4    4    5    5    1
 53   14    1    1    1    2    3    4    4    4    4    5    5    1
 54   14    1    1    1    2    3    4    4    4    4    5    5    1
 55   14    1    1    1    2    3    4    4    4    4    5    5    1
 56   14    1    1    1    2    3    4    4    4    4    5    5    1
 57   14    1    1    1    2    3    4    4    4    4    5    5    1
 58   14    1    1    1    2    3    4    4    4    4    5    5    1
 59   14    1    1    1    2    3    4    4    4    4    5    5    1
 60   14    1    1    1    2    3    4    4    4    4    5    5    1
 61   14    1    1    1    2    3    4    4    4    4    5    5    1
 62   14    1    1    1    2    3    4    4    4    4    5    5    1
 63   14    1    1    1    2    3    4    4    4    4    5    5    1
 64   14    1    1    1    2    3    4    4    4    4    5    5    1
 65   14    1    1    1    2    3    4    4    4    4    5    5    1
 66   14    1    1    1    2    3    4    4    4    4    5    5    1
 67   14    1    1    1    2    3    4    4    4    4    5    5    1
 68   14    1    1    1    2    3    4    4    4    4    5    5    1
 69   14    1    1    1    2    3    4    4    4    4    5    5    1
 70   14    1    1    1    2    3    4    4    4    4    5    5    1
 71   14    1    1    1    2    3    4    4    4    4    5    5    1
 72   14    1    1    1    2    3    4    4    4    4    5    5    1
 73   14    1    1    1    2    3    4    4    4    4    5    5    1
 74   14    1    1    1    2    3    4    4    4    4    5    5    1
 75   14    1    1    1    2    3    4    4    4    4    5    5    1
 76   14    1    1    1    2    3    4    4    4    4    5    5    1
 77   14    1    1    1    2    3    4    4    4    4    5    5    1
 78   14    1    1    1    2    3    4    4    4    4    5    5    1
 79   14    1    1    1    2    3    4    4    4    4    5    5    1
 80   14    1    1    1    2    3    4    4    4    4    5    5    1
 81   14    1    1    1    2    3    4    4    4    4    5    5    1
 82   14    1    1    1    2    3    4    4    4    4    5    5    1
 83   14    1    1    1    2    3    4    4    4    4    5    5    1
 84   14    1    1    1    2    3    4    4    4    4    5    5    1
 85   14    1    1    1    2    3    4    4    4    4    5    5    1
 86   14    1    1    1    2    3    4    4    4    4    5    5    1
 87   14    1    1    1    2    3    4    4    4    4    5    5    1
 88   14    1    1    1    2    3    4    4    4    4    5    5    1
 89   14    1    1    1    2    3    4    4    4    4    5    5    1
 90   14    1    1    1    2    3    4    4    4    4    5    5    1
 91   14    1    1    1    2    3    4    4    4    4    5    5    1
 92   14    1    1    1    2    3    4    4    4    4    5    5    1
 93   14    1    1    1    2    3    4    4    4    4    5    5    1
 94   14    1    1    1    2    3    4    4    4    4    5    5    1
 95   14    1    1    1    2    3    4    4    4    4    5    5    1
 96   14    1    1    1    2    3    4    4    4    4    5    5    1
 97   14    1    1    1    2    3    4    4    4    4    5    5    1
 98   14    1    1    1    2    3    4    4    4    4    5    5    1
 99   14    1    1    1    2    3    4    4    4    4    5    5    1
100   14    1    1    1    2    3    4    4    4    4    5    5    1
101   14    1    1    1    2    3    4    4    4    4    5    5    1
102   14    1    1    1    2    3    4    4    4    4    5    5    1
103   14    1    1    1    2    3    4    4    4    4    5    5    1
104   14    1    1    1    2    3    4    4    4    4    5    5    1
105   14    1    1    1    2    3    4    4    4    4    5    5    1
106   14    1    1    1    2    3    4    4    4    4    5    5    1
107   14    1    1    1    2    3    4    4    4    4    5    5    1
108   14    1    1    1    2    3    4    4    4    4    5    5    1
109   14    1    1    1    2    3    4    4    4    4    5    5    1
110   14    1    1    1    2    3    4    4    4    4    5    5    1
111   14    1    1    1    2    3    4    4    4    4    5    5    1
112   14    1    1    1    2    3    4    4    4    4    5    5    1
113   14    1    1    1    2    3    4    4    4    4    5    5    1
114   14    1    1    1    2    3    4    4    4    4    5    5    1
115   14    1    1    1    2    3    4    4    4    4    5    5    1
116   14    1    1    1    2    3    4    4    4    4    5    5    1
117   14    1    1    1    2    3    4    4    4    4    5    5    1
118   14    1    1    1    2    3    4    4    4    4    5    5    1
119   14    1    1    1    2    3    4    4    4    4    5    5    1
120   14    1    1    1    2    3    4    4    4    4    5    5    1
  1   15    1    1    1    2    3    4    4    4    5    5    1    1
  2   15    1    1    1    2    3    4    4    4    5    5    1    1
  3   15    1    1    1    2    3    4    4    4    5    5    1    1
  4   15    1    1    1    2    3    4    4    4    5    5    1    1
  5   15    1    1    1    2    3    4    4    4    5    5    1    1
  6   15    1    1    1    2    3    4    4    4    5    5    1    1
  7   15    1    1    1    2    3    4    4    4    5    5    1    1
  8   15    1    1    1    2    3    4    4    4    5    5    1    1
  9   15    1    1    1    2    3    4    4    4    5    5    1    1
 10   15    1    1    1    2    3    4    4    4    5    5    1    1
 11   15    1    1    1    2    3    4    4    4    5    5    1    1
 12   15    1    1    1    2    3    4    4    4    5    5    1    1
 13   15    1    1    1    2    3    4    4    4    5    5    1    1
 14   15    1    1    1    2    3    4    4    4    5    5    1    1
 15   15    1    1    1    2    3    4    4    4    5    5    1    1
 16   15    1    1    1    2    3    4    4    4    5    5    1    1
 17   15    1    1    1    2    3    4    4    4    5    5    1    1
 18   15    1    1    1    2    3    4    4    4    5    5    1    1
 19   15    1    1    1    2    3    4    4    4    5    5    1    1
 20   15    1    1    1    2    3    4    4    4    5    5    1    1
 21   15    1    1    1    2    3    4    4    4    5    5    1    1
 22   15    1    1    1    2    3    4    4    4    5    5    1    1
 23   15    1    1    1    2    3    4    4    4    5    5    1    1
 24   15    1    1    1    2    3    4    4    4    5    5    1    1
 25   15    1    1    1    2    3    4    4    4    5    5    1    1
 26   15    1    1    1    2    3    4    4    4    5    5    1    1
 27   15    1    1    1    2    3    4    4    4    5    5    1    1
 28   15    1    1    1    2    3    4    4    4    5    5    1    1
 29   15    1    1    1    2    3    4    4    4    5    5    1    1
 30   15    1    1    1    2    3    4    4    4    5    5    1    1
 31   15    1    1    1    2    3    4    4    4    5    5    1    1
 32   15    1    1    1    2    3    4    4    4    5    5    1    1
 33   15    1    1    1    2    3    4    4    4    5    5    1    1
 34   15    1    1    1    2    3    4    4    4    5    5    1    1
 35   15    1    1    1    2    3    4    4    4    5    5    1    1
 36   15    1    1    1    2    3    4    4    4    5    5    1    1
 37   15    1    1    1    2    3    4    4    4    5    5    1    1
 38   15    1    1    1    2    3    4    4    4    5    5    1    1
 39   15    1    1    1    2    3    4    4    4    5    5    1    1
 40   15    1    1    1    2    3    4    4    4    5    5    1    1
 41   15    1    1    1    2    3    4    4    4    5    5    1    1
 42   15    1    1    1    2    3    4    4    4    5    5    1    1
 43   15    1    1    1    2    3    4    4    4    5    5    1    1
 44   15    1    1    1    2    3    4    4    4    5    5    1    1
 45   15    1    1    1    2    3    4    4    4    5    5    1    1
 46   15    1    1    1    2    3    4    4    4    5    5    1    1
 47   15    1    1    1    2    3    4    4    4    5    5    1    1
 48   15    1    1    1    2    3    4    4    4    5    5    1    1
 49   15    1    1    1    2    3    4    4    4    5    5    1    1
 50   15    1    1    1    2    3    4    4    4    5    5    1    1
 51   15    1    1    1    2    3    4    4    4    5    5    1    1
 52   15    1    1    1    2    3    4    4    4    5    5    1    1
 53   15    1    1    1    2    3    4    4    4    5    5    1    1
 54   15    1    1    1    2    3    4    4    4    5    5    1    1
 55   15    1    1    1    2    3    4    4    4    5    5    1    1
 56   15    1    1    1    2    3    4    4    4    5    5    1    1
 57   15    1    1    1    2    3    4    4    4    5    5    1    1
 58   15    1    1    1    2    3    4    4    4    5    5    1    1
 59   15    1    1    1    2    3    4    4    4    5    5    1    1
 60   15    1    1    1    2    3    4    4    4    5    5    1    1
 61   15    1    1    1    2    3    4    4    4    5    5    1    1
 62   15    1    1    1    2    3    4    4    4    5    5    1    1
 63   15    1    1    1    2    3    4    4    4    5    5    1    1
 64   15    1    1    1    2    3    4    4    4    5    5    1    1
 65   15    1    1    1    2    3    4    4    4    5    5    1    1
 66   15    1    1    1    2    3    4    4    4    5    5    1    1
 67   15    1    1    1    2    3    4    4    4    5    5    1    1
 68   15    1    1    1    2    3    4    4    4    5    5    1    1
 69   15    1    1    1    2    3    4    4    4    5    5    1    1
 70   15    1    1    1    2    3    4    4    4    5    5    1    1
 71   15    1    1    1    2    3    4    4    4    5    5    1    1
 72   15    1    1    1    2    3    4    4    4    5    5    1    1
 73   15    1    1    1    2    3    4    4    4    5    5    1    1
 74   15    1    1    1    2    3    4    4    4    5    5    1    1
 75   15    1    1    1    2    3    4    4    4    5    5    1    1
 76   15    1    1    1    2    3    4    4    4    5    5    1    1
 77   15    1    1    1    2    3    4    4    4    5    5    1    1
 78   15    1    1    1    2    3    4    4    4    5    5    1    1
 79   15    1    1    1    2    3    4    4    4    5    5    1    1
 80   15    1    1    1    2    3    4    4    4    5    5    1    1
 81   15    1    1    1    2    3    4    4    4    5    5    1    1
 82   15    1    1    1    2    3    4    4    4    5    5    1    1
 83   15    1    1    1    2    3    4    4    4    5    5    1    1
 84   15    1    1    1    2    3    4    4    4    5    5    1    1
 85   15    1    1    1    2    3    4    4    4    5    5    1    1
 86   15    1    1    1    2    3    4    4    4    5    5    1    1
 87   15    1    1    1    2    3    4    4    4    5    5    1    1
 88   15    1    1    1    2    3    4    4    4    5    5    1    1
 89   15    1    1    1    2    3    4    4    4    5    5    1    1
 90   15    1    1    1    2    3    4    4    4    5    5    1    1
 91   15    1    1    1    2    3    4    4    4    5    5    1    1
 92   15    1    1    1    2    3    4    4    4    5    5    1    1
 93   15    1    1    1    2    3    4    4    4    5    5    1    1
 94   15    1    1    1    2    3    4    4    4    5    5    1    1
 95   15    1    1    1    2    3    4    4    4    5    5    1    1
 96   15    1    1    1    2    3    4    4    4    5    5    1    1
 97   15    1    1    1    2    3    4    4    4    5    5    1    1
 98   15    1    1    1    2    3    4    4    4    5    5    1    1
 99   15    1    1    1    2    3    4    4    4    5    5    1    1
100   15    1    1    1    2    3    4    4    4    5    5    1    1
101   15    1    1    1    2    3    4    4    4    5    5    1    1
102   15    1    1    1    2    3    4    4    4    5    5    1    1
103   15    1    1    1    2    3    4    4    4    5    5    1    1
104   15    1    1    1    2    3    4    4    4    5    5    1    1
105   15    1    1    1    2    3    4    4    4    5    5    1    1
106   15    1    1    1    2    3    4    4    4    5    5    1    1
107   15    1    1    1    2    3    4    4    4    5    5    1    1
108   15    1    1    1    2    3    4    4    4    5    5    1    1
109   15    1    1    1    2    3    4    4    4    5    5    1    1
110   15    1    1    1    2    3    4    4    4    5    5    1    1
111   15    1    1    1    2    3    4    4    4    5    5    1    1
112   15    1    1    1    2    3    4    4    4    5    5    1    1
113   15    1    1    1    2    3    4    4    4    5    5    1    1
